,ID,DATE,CURRENCY,PX_LAST,INDEX
63749,LECPTREU Index,2018-03-25,,,LECPTREU Index
63750,LECPTREU Index,2018-03-26,,245.551,LECPTREU Index
63751,LECPTREU Index,2018-03-27,,245.8486,LECPTREU Index
63752,LECPTREU Index,2018-03-28,,245.7912,LECPTREU Index
63753,LECPTREU Index,2018-03-29,,245.9327,LECPTREU Index
63754,LECPTREU Index,2018-03-30,,245.9327,LECPTREU Index
63755,LECPTREU Index,2018-03-31,,,LECPTREU Index
63756,LECPTREU Index,2018-04-01,,,LECPTREU Index
63757,LECPTREU Index,2018-04-02,,245.9599,LECPTREU Index
63758,LECPTREU Index,2018-04-03,,245.7906,LECPTREU Index
63759,LECPTREU Index,2018-04-04,,245.9078,LECPTREU Index
63760,LECPTREU Index,2018-04-05,,245.7306,LECPTREU Index
63761,LECPTREU Index,2018-04-06,,246.0469,LECPTREU Index
63762,LECPTREU Index,2018-04-07,,,LECPTREU Index
63763,LECPTREU Index,2018-04-08,,,LECPTREU Index
63764,LECPTREU Index,2018-04-09,,245.9674,LECPTREU Index
63765,LECPTREU Index,2018-04-10,,245.8228,LECPTREU Index
63766,LECPTREU Index,2018-04-11,,246.1461,LECPTREU Index
63767,LECPTREU Index,2018-04-12,,246.1131,LECPTREU Index
63768,LECPTREU Index,2018-04-13,,246.3295,LECPTREU Index
63769,LECPTREU Index,2018-04-14,,,LECPTREU Index
63770,LECPTREU Index,2018-04-15,,,LECPTREU Index
63771,LECPTREU Index,2018-04-16,,246.3401,LECPTREU Index
63772,LECPTREU Index,2018-04-17,,246.5637,LECPTREU Index
63773,LECPTREU Index,2018-04-18,,246.2609,LECPTREU Index
63774,LECPTREU Index,2018-04-19,,245.6489,LECPTREU Index
63775,LECPTREU Index,2018-04-20,,245.6375,LECPTREU Index
63776,LECPTREU Index,2018-04-21,,,LECPTREU Index
63777,LECPTREU Index,2018-04-22,,,LECPTREU Index
63778,LECPTREU Index,2018-04-23,,245.39,LECPTREU Index
63779,LECPTREU Index,2018-04-24,,245.3811,LECPTREU Index
63780,LECPTREU Index,2018-04-25,,245.3074,LECPTREU Index
63781,LECPTREU Index,2018-04-26,,245.6691,LECPTREU Index
63782,LECPTREU Index,2018-04-27,,245.9259,LECPTREU Index
63783,LECPTREU Index,2018-04-28,,,LECPTREU Index
63784,LECPTREU Index,2018-04-29,,,LECPTREU Index
63785,LECPTREU Index,2018-04-30,,246.0361,LECPTREU Index
63786,LECPTREU Index,2018-05-01,,246.0457,LECPTREU Index
63787,LECPTREU Index,2018-05-02,,245.8914,LECPTREU Index
63788,LECPTREU Index,2018-05-03,,246.1992,LECPTREU Index
63789,LECPTREU Index,2018-05-04,,245.9653,LECPTREU Index
63790,LECPTREU Index,2018-05-05,,,LECPTREU Index
63791,LECPTREU Index,2018-05-06,,,LECPTREU Index
63792,LECPTREU Index,2018-05-07,,,LECPTREU Index
63793,LECPTREU Index,2018-05-08,,245.8359,LECPTREU Index
63794,LECPTREU Index,2018-05-09,,245.7993,LECPTREU Index
63795,LECPTREU Index,2018-05-10,,245.9482,LECPTREU Index
63796,LECPTREU Index,2018-05-11,,245.8608,LECPTREU Index
63797,LECPTREU Index,2018-05-12,,,LECPTREU Index
63798,LECPTREU Index,2018-05-13,,,LECPTREU Index
63799,LECPTREU Index,2018-05-14,,245.3679,LECPTREU Index
63800,LECPTREU Index,2018-05-15,,245.0614,LECPTREU Index
63801,LECPTREU Index,2018-05-16,,245.1636,LECPTREU Index
63802,LECPTREU Index,2018-05-17,,244.8611,LECPTREU Index
63803,LECPTREU Index,2018-05-18,,245.2378,LECPTREU Index
63804,LECPTREU Index,2018-05-19,,,LECPTREU Index
63805,LECPTREU Index,2018-05-20,,,LECPTREU Index
63806,LECPTREU Index,2018-05-21,,245.395,LECPTREU Index
63807,LECPTREU Index,2018-05-22,,245.0108,LECPTREU Index
63808,LECPTREU Index,2018-05-23,,245.0825,LECPTREU Index
63809,LECPTREU Index,2018-05-24,,245.3208,LECPTREU Index
63810,LECPTREU Index,2018-05-25,,245.4877,LECPTREU Index
63811,LECPTREU Index,2018-05-26,,,LECPTREU Index
63812,LECPTREU Index,2018-05-27,,,LECPTREU Index
63813,LECPTREU Index,2018-05-28,,,LECPTREU Index
63814,LECPTREU Index,2018-05-29,,245.8359,LECPTREU Index
63815,LECPTREU Index,2018-05-30,,245.0681,LECPTREU Index
63816,LECPTREU Index,2018-05-31,,245.4304,LECPTREU Index
63817,LECPTREU Index,2018-06-01,,245.1766,LECPTREU Index
63818,LECPTREU Index,2018-06-02,,,LECPTREU Index
63819,LECPTREU Index,2018-06-03,,,LECPTREU Index
63820,LECPTREU Index,2018-06-04,,245.2026,LECPTREU Index
63821,LECPTREU Index,2018-06-05,,245.5933,LECPTREU Index
63822,LECPTREU Index,2018-06-06,,244.5752,LECPTREU Index
63823,LECPTREU Index,2018-06-07,,244.2476,LECPTREU Index
63824,LECPTREU Index,2018-06-08,,244.5787,LECPTREU Index
63825,LECPTREU Index,2018-06-09,,,LECPTREU Index
63826,LECPTREU Index,2018-06-10,,,LECPTREU Index
63827,LECPTREU Index,2018-06-11,,244.1705,LECPTREU Index
63828,LECPTREU Index,2018-06-12,,244.2863,LECPTREU Index
63829,LECPTREU Index,2018-06-13,,244.5319,LECPTREU Index
63830,LECPTREU Index,2018-06-14,,245.2804,LECPTREU Index
63831,LECPTREU Index,2018-06-15,,245.7108,LECPTREU Index
63832,LECPTREU Index,2018-06-16,,,LECPTREU Index
63833,LECPTREU Index,2018-06-17,,,LECPTREU Index
63834,LECPTREU Index,2018-06-18,,245.7084,LECPTREU Index
63835,LECPTREU Index,2018-06-19,,245.821,LECPTREU Index
63836,LECPTREU Index,2018-06-20,,245.8712,LECPTREU Index
63837,LECPTREU Index,2018-06-21,,246.1705,LECPTREU Index
63838,LECPTREU Index,2018-06-22,,246.0742,LECPTREU Index
63839,LECPTREU Index,2018-06-23,,,LECPTREU Index
63840,LECPTREU Index,2018-06-24,,,LECPTREU Index
63841,LECPTREU Index,2018-06-25,,245.9391,LECPTREU Index
63842,LECPTREU Index,2018-06-26,,245.5819,LECPTREU Index
63843,LECPTREU Index,2018-06-27,,245.4373,LECPTREU Index
63844,LECPTREU Index,2018-06-28,,245.2431,LECPTREU Index
63845,LECPTREU Index,2018-06-29,,245.3176,LECPTREU Index
63846,LECPTREU Index,2018-06-30,,,LECPTREU Index
63847,LECPTREU Index,2018-07-01,,,LECPTREU Index
63848,LECPTREU Index,2018-07-02,,245.3138,LECPTREU Index
63849,LECPTREU Index,2018-07-03,,245.3523,LECPTREU Index
63850,LECPTREU Index,2018-07-04,,245.2419,LECPTREU Index
63851,LECPTREU Index,2018-07-05,,245.4575,LECPTREU Index
63852,LECPTREU Index,2018-07-06,,245.722,LECPTREU Index
63853,LECPTREU Index,2018-07-07,,,LECPTREU Index
63854,LECPTREU Index,2018-07-08,,,LECPTREU Index
63855,LECPTREU Index,2018-07-09,,245.7676,LECPTREU Index
63856,LECPTREU Index,2018-07-10,,245.873,LECPTREU Index
63857,LECPTREU Index,2018-07-11,,245.8502,LECPTREU Index
63858,LECPTREU Index,2018-07-12,,246.097,LECPTREU Index
63859,LECPTREU Index,2018-07-13,,246.3508,LECPTREU Index
63860,LECPTREU Index,2018-07-14,,,LECPTREU Index
63861,LECPTREU Index,2018-07-15,,,LECPTREU Index
63862,LECPTREU Index,2018-07-16,,246.1299,LECPTREU Index
63863,LECPTREU Index,2018-07-17,,246.3294,LECPTREU Index
63864,LECPTREU Index,2018-07-18,,246.3985,LECPTREU Index
63865,LECPTREU Index,2018-07-19,,246.3652,LECPTREU Index
63866,LECPTREU Index,2018-07-20,,245.9066,LECPTREU Index
63867,LECPTREU Index,2018-07-21,,,LECPTREU Index
63868,LECPTREU Index,2018-07-22,,,LECPTREU Index
63869,LECPTREU Index,2018-07-23,,245.6663,LECPTREU Index
63870,LECPTREU Index,2018-07-24,,245.9423,LECPTREU Index
63871,LECPTREU Index,2018-07-25,,246.0406,LECPTREU Index
63872,LECPTREU Index,2018-07-26,,246.1941,LECPTREU Index
63873,LECPTREU Index,2018-07-27,,246.2567,LECPTREU Index
63874,LECPTREU Index,2018-07-28,,,LECPTREU Index
63875,LECPTREU Index,2018-07-29,,,LECPTREU Index
63876,LECPTREU Index,2018-07-30,,245.8477,LECPTREU Index
63877,LECPTREU Index,2018-07-31,,246.0001,LECPTREU Index
63878,LECPTREU Index,2018-08-01,,245.6828,LECPTREU Index
63879,LECPTREU Index,2018-08-02,,245.8725,LECPTREU Index
63880,LECPTREU Index,2018-08-03,,246.3641,LECPTREU Index
63881,LECPTREU Index,2018-08-04,,,LECPTREU Index
63882,LECPTREU Index,2018-08-05,,,LECPTREU Index
63883,LECPTREU Index,2018-08-06,,246.5865,LECPTREU Index
63884,LECPTREU Index,2018-08-07,,246.4578,LECPTREU Index
63885,LECPTREU Index,2018-08-08,,246.572,LECPTREU Index
63886,LECPTREU Index,2018-08-09,,246.8309,LECPTREU Index
63887,LECPTREU Index,2018-08-10,,247.1501,LECPTREU Index
63888,LECPTREU Index,2018-08-11,,,LECPTREU Index
63889,LECPTREU Index,2018-08-12,,,LECPTREU Index
63890,LECPTREU Index,2018-08-13,,246.9753,LECPTREU Index
63891,LECPTREU Index,2018-08-14,,246.9115,LECPTREU Index
63892,LECPTREU Index,2018-08-15,,247.1294,LECPTREU Index
63893,LECPTREU Index,2018-08-16,,246.8847,LECPTREU Index
63894,LECPTREU Index,2018-08-17,,247.0111,LECPTREU Index
63895,LECPTREU Index,2018-08-18,,,LECPTREU Index
63896,LECPTREU Index,2018-08-19,,,LECPTREU Index
63897,LECPTREU Index,2018-08-20,,247.0026,LECPTREU Index
63898,LECPTREU Index,2018-08-21,,246.7074,LECPTREU Index
63899,LECPTREU Index,2018-08-22,,246.4932,LECPTREU Index
63900,LECPTREU Index,2018-08-23,,246.4046,LECPTREU Index
63901,LECPTREU Index,2018-08-24,,246.3242,LECPTREU Index
63902,LECPTREU Index,2018-08-25,,,LECPTREU Index
63903,LECPTREU Index,2018-08-26,,,LECPTREU Index
63904,LECPTREU Index,2018-08-27,,,LECPTREU Index
63905,LECPTREU Index,2018-08-28,,245.8894,LECPTREU Index
63906,LECPTREU Index,2018-08-29,,245.6051,LECPTREU Index
63907,LECPTREU Index,2018-08-30,,246.0605,LECPTREU Index
63908,LECPTREU Index,2018-08-31,,246.0301,LECPTREU Index
63909,LECPTREU Index,2018-09-01,,,LECPTREU Index
63910,LECPTREU Index,2018-09-02,,,LECPTREU Index
63911,LECPTREU Index,2018-09-03,,245.8942,LECPTREU Index
63912,LECPTREU Index,2018-09-04,,245.5498,LECPTREU Index
63913,LECPTREU Index,2018-09-05,,245.112,LECPTREU Index
63914,LECPTREU Index,2018-09-06,,245.5193,LECPTREU Index
63915,LECPTREU Index,2018-09-07,,245.2782,LECPTREU Index
63916,LECPTREU Index,2018-09-08,,,LECPTREU Index
63917,LECPTREU Index,2018-09-09,,,LECPTREU Index
63918,LECPTREU Index,2018-09-10,,245.2117,LECPTREU Index
63919,LECPTREU Index,2018-09-11,,245.1115,LECPTREU Index
63920,LECPTREU Index,2018-09-12,,245.3659,LECPTREU Index
63921,LECPTREU Index,2018-09-13,,245.4156,LECPTREU Index
63922,LECPTREU Index,2018-09-14,,245.3436,LECPTREU Index
63923,LECPTREU Index,2018-09-15,,,LECPTREU Index
63924,LECPTREU Index,2018-09-16,,,LECPTREU Index
63925,LECPTREU Index,2018-09-17,,245.3143,LECPTREU Index
63926,LECPTREU Index,2018-09-18,,245.2323,LECPTREU Index
63927,LECPTREU Index,2018-09-19,,245.3138,LECPTREU Index
63928,LECPTREU Index,2018-09-20,,245.4655,LECPTREU Index
63929,LECPTREU Index,2018-09-21,,245.7187,LECPTREU Index
63930,LECPTREU Index,2018-09-22,,,LECPTREU Index
63931,LECPTREU Index,2018-09-23,,,LECPTREU Index
63932,LECPTREU Index,2018-09-24,,245.1338,LECPTREU Index
63933,LECPTREU Index,2018-09-25,,244.8112,LECPTREU Index
63934,LECPTREU Index,2018-09-26,,244.9113,LECPTREU Index
63935,LECPTREU Index,2018-09-27,,244.8368,LECPTREU Index
63936,LECPTREU Index,2018-09-28,,245.3249,LECPTREU Index
63937,LECPTREU Index,2018-09-29,,,LECPTREU Index
63938,LECPTREU Index,2018-09-30,,,LECPTREU Index
63939,LECPTREU Index,2018-10-01,,245.3875,LECPTREU Index
63940,LECPTREU Index,2018-10-02,,245.8026,LECPTREU Index
63941,LECPTREU Index,2018-10-03,,245.4309,LECPTREU Index
63942,LECPTREU Index,2018-10-04,,244.8328,LECPTREU Index
63943,LECPTREU Index,2018-10-05,,244.5973,LECPTREU Index
63944,LECPTREU Index,2018-10-06,,,LECPTREU Index
63945,LECPTREU Index,2018-10-07,,,LECPTREU Index
63946,LECPTREU Index,2018-10-08,,244.824,LECPTREU Index
63947,LECPTREU Index,2018-10-09,,244.8417,LECPTREU Index
63948,LECPTREU Index,2018-10-10,,244.6805,LECPTREU Index
63949,LECPTREU Index,2018-10-11,,244.7737,LECPTREU Index
63950,LECPTREU Index,2018-10-12,,244.9502,LECPTREU Index
63951,LECPTREU Index,2018-10-13,,,LECPTREU Index
63952,LECPTREU Index,2018-10-14,,,LECPTREU Index
63953,LECPTREU Index,2018-10-15,,244.9758,LECPTREU Index
63954,LECPTREU Index,2018-10-16,,245.0247,LECPTREU Index
63955,LECPTREU Index,2018-10-17,,245.3463,LECPTREU Index
63956,LECPTREU Index,2018-10-18,,245.5578,LECPTREU Index
63957,LECPTREU Index,2018-10-19,,245.1743,LECPTREU Index
63958,LECPTREU Index,2018-10-20,,,LECPTREU Index
63959,LECPTREU Index,2018-10-21,,,LECPTREU Index
63960,LECPTREU Index,2018-10-22,,245.1387,LECPTREU Index
63961,LECPTREU Index,2018-10-23,,245.2279,LECPTREU Index
63962,LECPTREU Index,2018-10-24,,245.3885,LECPTREU Index
63963,LECPTREU Index,2018-10-25,,245.1143,LECPTREU Index
63964,LECPTREU Index,2018-10-26,,245.3308,LECPTREU Index
63965,LECPTREU Index,2018-10-27,,,LECPTREU Index
63966,LECPTREU Index,2018-10-28,,,LECPTREU Index
63967,LECPTREU Index,2018-10-29,,244.9508,LECPTREU Index
63968,LECPTREU Index,2018-10-30,,244.969,LECPTREU Index
63969,LECPTREU Index,2018-10-31,,244.8805,LECPTREU Index
63970,LECPTREU Index,2018-11-01,,244.7444,LECPTREU Index
63971,LECPTREU Index,2018-11-02,,244.7374,LECPTREU Index
63972,LECPTREU Index,2018-11-03,,,LECPTREU Index
63973,LECPTREU Index,2018-11-04,,,LECPTREU Index
63974,LECPTREU Index,2018-11-05,,244.8148,LECPTREU Index
63975,LECPTREU Index,2018-11-06,,244.8501,LECPTREU Index
63976,LECPTREU Index,2018-11-07,,244.8772,LECPTREU Index
63977,LECPTREU Index,2018-11-08,,244.8355,LECPTREU Index
63978,LECPTREU Index,2018-11-09,,245.1416,LECPTREU Index
63979,LECPTREU Index,2018-11-10,,,LECPTREU Index
63980,LECPTREU Index,2018-11-11,,,LECPTREU Index
63981,LECPTREU Index,2018-11-12,,245.0927,LECPTREU Index
63982,LECPTREU Index,2018-11-13,,244.7013,LECPTREU Index
63983,LECPTREU Index,2018-11-14,,244.4603,LECPTREU Index
63984,LECPTREU Index,2018-11-15,,244.388,LECPTREU Index
63985,LECPTREU Index,2018-11-16,,243.8781,LECPTREU Index
63986,LECPTREU Index,2018-11-17,,,LECPTREU Index
63987,LECPTREU Index,2018-11-18,,,LECPTREU Index
63988,LECPTREU Index,2018-11-19,,243.4739,LECPTREU Index
63989,LECPTREU Index,2018-11-20,,243.006,LECPTREU Index
63990,LECPTREU Index,2018-11-21,,242.9613,LECPTREU Index
63991,LECPTREU Index,2018-11-22,,243.0763,LECPTREU Index
63992,LECPTREU Index,2018-11-23,,243.4326,LECPTREU Index
63993,LECPTREU Index,2018-11-24,,,LECPTREU Index
63994,LECPTREU Index,2018-11-25,,,LECPTREU Index
63995,LECPTREU Index,2018-11-26,,243.3648,LECPTREU Index
63996,LECPTREU Index,2018-11-27,,243.4561,LECPTREU Index
63997,LECPTREU Index,2018-11-28,,243.2343,LECPTREU Index
63998,LECPTREU Index,2018-11-29,,243.4221,LECPTREU Index
63999,LECPTREU Index,2018-11-30,,243.3063,LECPTREU Index
64000,LECPTREU Index,2018-12-01,,,LECPTREU Index
64001,LECPTREU Index,2018-12-02,,,LECPTREU Index
64002,LECPTREU Index,2018-12-03,,243.3525,LECPTREU Index
64003,LECPTREU Index,2018-12-04,,243.467,LECPTREU Index
64004,LECPTREU Index,2018-12-05,,243.0707,LECPTREU Index
64005,LECPTREU Index,2018-12-06,,243.3061,LECPTREU Index
64006,LECPTREU Index,2018-12-07,,242.9722,LECPTREU Index
64007,LECPTREU Index,2018-12-08,,,LECPTREU Index
64008,LECPTREU Index,2018-12-09,,,LECPTREU Index
64009,LECPTREU Index,2018-12-10,,242.8615,LECPTREU Index
64010,LECPTREU Index,2018-12-11,,243.0269,LECPTREU Index
64011,LECPTREU Index,2018-12-12,,242.9221,LECPTREU Index
64012,LECPTREU Index,2018-12-13,,243.4028,LECPTREU Index
64013,LECPTREU Index,2018-12-14,,243.7002,LECPTREU Index
64014,LECPTREU Index,2018-12-15,,,LECPTREU Index
64015,LECPTREU Index,2018-12-16,,,LECPTREU Index
64016,LECPTREU Index,2018-12-17,,243.7012,LECPTREU Index
64017,LECPTREU Index,2018-12-18,,243.7246,LECPTREU Index
64018,LECPTREU Index,2018-12-19,,243.7571,LECPTREU Index
64019,LECPTREU Index,2018-12-20,,243.7634,LECPTREU Index
64020,LECPTREU Index,2018-12-21,,243.6186,LECPTREU Index
64021,LECPTREU Index,2018-12-22,,,LECPTREU Index
64022,LECPTREU Index,2018-12-23,,,LECPTREU Index
64023,LECPTREU Index,2018-12-24,,243.6576,LECPTREU Index
64024,LECPTREU Index,2018-12-25,,,LECPTREU Index
64025,LECPTREU Index,2018-12-26,,,LECPTREU Index
64026,LECPTREU Index,2018-12-27,,243.9542,LECPTREU Index
64027,LECPTREU Index,2018-12-28,,243.7749,LECPTREU Index
64028,LECPTREU Index,2018-12-29,,,LECPTREU Index
64029,LECPTREU Index,2018-12-30,,,LECPTREU Index
64030,LECPTREU Index,2018-12-31,,243.8137,LECPTREU Index
64031,LECPTREU Index,2019-01-01,,,LECPTREU Index
64032,LECPTREU Index,2019-01-02,,244.3113,LECPTREU Index
64033,LECPTREU Index,2019-01-03,,244.0877,LECPTREU Index
64034,LECPTREU Index,2019-01-04,,243.3264,LECPTREU Index
64035,LECPTREU Index,2019-01-05,,,LECPTREU Index
64036,LECPTREU Index,2019-01-06,,,LECPTREU Index
64037,LECPTREU Index,2019-01-07,,243.0215,LECPTREU Index
64038,LECPTREU Index,2019-01-08,,242.7552,LECPTREU Index
64039,LECPTREU Index,2019-01-09,,243.1062,LECPTREU Index
64040,LECPTREU Index,2019-01-10,,243.218,LECPTREU Index
64041,LECPTREU Index,2019-01-11,,243.4752,LECPTREU Index
64042,LECPTREU Index,2019-01-12,,,LECPTREU Index
64043,LECPTREU Index,2019-01-13,,,LECPTREU Index
64044,LECPTREU Index,2019-01-14,,243.593,LECPTREU Index
64045,LECPTREU Index,2019-01-15,,244.0407,LECPTREU Index
64046,LECPTREU Index,2019-01-16,,244.1833,LECPTREU Index
64047,LECPTREU Index,2019-01-17,,244.1026,LECPTREU Index
64048,LECPTREU Index,2019-01-18,,244.2707,LECPTREU Index
64049,LECPTREU Index,2019-01-19,,,LECPTREU Index
64050,LECPTREU Index,2019-01-20,,,LECPTREU Index
64051,LECPTREU Index,2019-01-21,,244.4897,LECPTREU Index
64052,LECPTREU Index,2019-01-22,,244.6823,LECPTREU Index
64053,LECPTREU Index,2019-01-23,,244.7527,LECPTREU Index
64054,LECPTREU Index,2019-01-24,,245.293,LECPTREU Index
64055,LECPTREU Index,2019-01-25,,245.3145,LECPTREU Index
64056,LECPTREU Index,2019-01-26,,,LECPTREU Index
64057,LECPTREU Index,2019-01-27,,,LECPTREU Index
64058,LECPTREU Index,2019-01-28,,245.3178,LECPTREU Index
64059,LECPTREU Index,2019-01-29,,245.4471,LECPTREU Index
64060,LECPTREU Index,2019-01-30,,245.6654,LECPTREU Index
64061,LECPTREU Index,2019-01-31,,246.4626,LECPTREU Index
64062,LECPTREU Index,2019-02-01,,246.5697,LECPTREU Index
64063,LECPTREU Index,2019-02-02,,,LECPTREU Index
64064,LECPTREU Index,2019-02-03,,,LECPTREU Index
64065,LECPTREU Index,2019-02-04,,246.5791,LECPTREU Index
64066,LECPTREU Index,2019-02-05,,247.0747,LECPTREU Index
64067,LECPTREU Index,2019-02-06,,247.3863,LECPTREU Index
64068,LECPTREU Index,2019-02-07,,247.7732,LECPTREU Index
64069,LECPTREU Index,2019-02-08,,247.7824,LECPTREU Index
64070,LECPTREU Index,2019-02-09,,,LECPTREU Index
64071,LECPTREU Index,2019-02-10,,,LECPTREU Index
64072,LECPTREU Index,2019-02-11,,247.579,LECPTREU Index
64073,LECPTREU Index,2019-02-12,,247.5026,LECPTREU Index
64074,LECPTREU Index,2019-02-13,,247.6626,LECPTREU Index
64075,LECPTREU Index,2019-02-14,,247.9153,LECPTREU Index
64076,LECPTREU Index,2019-02-15,,247.9397,LECPTREU Index
64077,LECPTREU Index,2019-02-16,,,LECPTREU Index
64078,LECPTREU Index,2019-02-17,,,LECPTREU Index
64079,LECPTREU Index,2019-02-18,,248.1157,LECPTREU Index
64080,LECPTREU Index,2019-02-19,,248.2766,LECPTREU Index
64081,LECPTREU Index,2019-02-20,,248.3103,LECPTREU Index
64082,LECPTREU Index,2019-02-21,,247.9621,LECPTREU Index
64083,LECPTREU Index,2019-02-22,,248.2379,LECPTREU Index
64084,LECPTREU Index,2019-02-23,,,LECPTREU Index
64085,LECPTREU Index,2019-02-24,,,LECPTREU Index
64086,LECPTREU Index,2019-02-25,,248.2667,LECPTREU Index
64087,LECPTREU Index,2019-02-26,,248.3121,LECPTREU Index
64088,LECPTREU Index,2019-02-27,,248.2185,LECPTREU Index
64089,LECPTREU Index,2019-02-28,,248.1568,LECPTREU Index
64090,LECPTREU Index,2019-03-01,,248.215,LECPTREU Index
64091,LECPTREU Index,2019-03-02,,,LECPTREU Index
64092,LECPTREU Index,2019-03-03,,,LECPTREU Index
64093,LECPTREU Index,2019-03-04,,248.5272,LECPTREU Index
64094,LECPTREU Index,2019-03-05,,248.4679,LECPTREU Index
64095,LECPTREU Index,2019-03-06,,248.6765,LECPTREU Index
64096,LECPTREU Index,2019-03-07,,249.2026,LECPTREU Index
64097,LECPTREU Index,2019-03-08,,248.8542,LECPTREU Index
64098,LECPTREU Index,2019-03-09,,,LECPTREU Index
64099,LECPTREU Index,2019-03-10,,,LECPTREU Index
64100,LECPTREU Index,2019-03-11,,249.0572,LECPTREU Index
64101,LECPTREU Index,2019-03-12,,249.3392,LECPTREU Index
64102,LECPTREU Index,2019-03-13,,249.5302,LECPTREU Index
64103,LECPTREU Index,2019-03-14,,249.647,LECPTREU Index
64104,LECPTREU Index,2019-03-15,,249.8348,LECPTREU Index
64105,LECPTREU Index,2019-03-16,,,LECPTREU Index
64106,LECPTREU Index,2019-03-17,,,LECPTREU Index
64107,LECPTREU Index,2019-03-18,,250.1878,LECPTREU Index
64108,LECPTREU Index,2019-03-19,,250.1639,LECPTREU Index
64109,LECPTREU Index,2019-03-20,,250.2511,LECPTREU Index
64110,LECPTREU Index,2019-03-21,,250.5513,LECPTREU Index
64111,LECPTREU Index,2019-03-22,,250.9656,LECPTREU Index
64112,LECPTREU Index,2019-03-23,,,LECPTREU Index
64113,LECPTREU Index,2019-03-24,,,LECPTREU Index
64114,LECPTREU Index,2019-03-25,,250.7435,LECPTREU Index
64115,LECPTREU Index,2019-03-26,,250.7648,LECPTREU Index
64116,LECPTREU Index,2019-03-27,,251.6062,LECPTREU Index
64117,LECPTREU Index,2019-03-28,,251.4161,LECPTREU Index
64118,LECPTREU Index,2019-03-29,,251.6041,LECPTREU Index
64119,LECPTREU Index,2019-03-30,,,LECPTREU Index
64120,LECPTREU Index,2019-03-31,,,LECPTREU Index
64121,LECPTREU Index,2019-04-01,,251.5554,LECPTREU Index
64122,LECPTREU Index,2019-04-02,,251.9796,LECPTREU Index
64123,LECPTREU Index,2019-04-03,,251.623,LECPTREU Index
64124,LECPTREU Index,2019-04-04,,251.6584,LECPTREU Index
64125,LECPTREU Index,2019-04-05,,251.6195,LECPTREU Index
64126,LECPTREU Index,2019-04-06,,,LECPTREU Index
64127,LECPTREU Index,2019-04-07,,,LECPTREU Index
64128,LECPTREU Index,2019-04-08,,251.6563,LECPTREU Index
64129,LECPTREU Index,2019-04-09,,251.7304,LECPTREU Index
64130,LECPTREU Index,2019-04-10,,252.17,LECPTREU Index
64131,LECPTREU Index,2019-04-11,,252.0876,LECPTREU Index
64132,LECPTREU Index,2019-04-12,,251.688,LECPTREU Index
64133,LECPTREU Index,2019-04-13,,,LECPTREU Index
64134,LECPTREU Index,2019-04-14,,,LECPTREU Index
64135,LECPTREU Index,2019-04-15,,251.9524,LECPTREU Index
64136,LECPTREU Index,2019-04-16,,252.0631,LECPTREU Index
64137,LECPTREU Index,2019-04-17,,251.978,LECPTREU Index
64138,LECPTREU Index,2019-04-18,,252.5371,LECPTREU Index
64139,LECPTREU Index,2019-04-19,,,LECPTREU Index
64140,LECPTREU Index,2019-04-20,,,LECPTREU Index
64141,LECPTREU Index,2019-04-21,,,LECPTREU Index
64142,LECPTREU Index,2019-04-22,,,LECPTREU Index
64143,LECPTREU Index,2019-04-23,,252.5359,LECPTREU Index
64144,LECPTREU Index,2019-04-24,,253.2304,LECPTREU Index
64145,LECPTREU Index,2019-04-25,,253.2687,LECPTREU Index
64146,LECPTREU Index,2019-04-26,,253.3757,LECPTREU Index
64147,LECPTREU Index,2019-04-27,,,LECPTREU Index
64148,LECPTREU Index,2019-04-28,,,LECPTREU Index
64149,LECPTREU Index,2019-04-29,,253.3947,LECPTREU Index
64150,LECPTREU Index,2019-04-30,,253.4116,LECPTREU Index
64151,LECPTREU Index,2019-05-01,,253.4208,LECPTREU Index
64152,LECPTREU Index,2019-05-02,,253.526,LECPTREU Index
64153,LECPTREU Index,2019-05-03,,253.5346,LECPTREU Index
64154,LECPTREU Index,2019-05-04,,,LECPTREU Index
64155,LECPTREU Index,2019-05-05,,,LECPTREU Index
64156,LECPTREU Index,2019-05-06,,,LECPTREU Index
64157,LECPTREU Index,2019-05-07,,253.7801,LECPTREU Index
64158,LECPTREU Index,2019-05-08,,253.397,LECPTREU Index
64159,LECPTREU Index,2019-05-09,,253.0467,LECPTREU Index
64160,LECPTREU Index,2019-05-10,,252.9994,LECPTREU Index
64161,LECPTREU Index,2019-05-11,,,LECPTREU Index
64162,LECPTREU Index,2019-05-12,,,LECPTREU Index
64163,LECPTREU Index,2019-05-13,,252.8984,LECPTREU Index
64164,LECPTREU Index,2019-05-14,,252.8633,LECPTREU Index
64165,LECPTREU Index,2019-05-15,,253.0328,LECPTREU Index
64166,LECPTREU Index,2019-05-16,,253.1057,LECPTREU Index
64167,LECPTREU Index,2019-05-17,,253.1874,LECPTREU Index
64168,LECPTREU Index,2019-05-18,,,LECPTREU Index
64169,LECPTREU Index,2019-05-19,,,LECPTREU Index
64170,LECPTREU Index,2019-05-20,,253.0496,LECPTREU Index
64171,LECPTREU Index,2019-05-21,,252.7581,LECPTREU Index
64172,LECPTREU Index,2019-05-22,,252.7641,LECPTREU Index
64173,LECPTREU Index,2019-05-23,,252.5532,LECPTREU Index
64174,LECPTREU Index,2019-05-24,,252.5493,LECPTREU Index
64175,LECPTREU Index,2019-05-25,,,LECPTREU Index
